"","Fiscal.Year","SinceFirstFiscalYear","Pricing.Mechanism.sum","SubCustomer.component","ATLpolicy","Obligation.2014"
"2842",2012-09-30,1.92054794520548,"Time/Mat.","Military
Health","2009 NDAA
Sec. 864 Impl.",0.00836307880753784
"2843",2012-09-30,1.92054794520548,"Time/Mat.","Additional
DoD
Components","2009 NDAA
Sec. 864 Impl.",0.0263340485428895
"2844",2012-09-30,1.92054794520548,"Unlabeled","Army","2009 NDAA
Sec. 864 Impl.",0
"2845",2012-09-30,1.92054794520548,"Unlabeled","Navy","2009 NDAA
Sec. 864 Impl.",0
"2846",2012-09-30,1.92054794520548,"Unlabeled","Air Force","2009 NDAA
Sec. 864 Impl.",0
"2847",2012-09-30,1.92054794520548,"Unlabeled","DLA","2009 NDAA
Sec. 864 Impl.",0
"2848",2012-09-30,1.92054794520548,"Unlabeled","MDA","2009 NDAA
Sec. 864 Impl.",0
"2849",2012-09-30,1.92054794520548,"Unlabeled","Military
Health","2009 NDAA
Sec. 864 Impl.",0
"2850",2012-09-30,1.92054794520548,"Unlabeled","Additional
DoD
Components","2009 NDAA
Sec. 864 Impl.",0
"2851",2012-09-30,3,"Combination","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00139455634847081
"2852",2012-09-30,3,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00565257394707033
"2853",2012-09-30,3,"Combination","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0103700519513953
"2854",2012-09-30,3,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0181843068479044
"2855",2012-09-30,3,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.235950610071053
"2856",2012-09-30,3,"Cost+","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.356054824281742
"2857",2012-09-30,3,"Cost+","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.178084959695191
"2858",2012-09-30,3,"Cost+","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00645162508495521
"2859",2012-09-30,3,"Cost+","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0500232610441767
"2860",2012-09-30,3,"Cost+","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.399232482442591
"2861",2012-09-30,3,"Cost+","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0270424055607044
"2862",2012-09-30,3,"Fixed","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.384079941149212
"2863",2012-09-30,3,"Fixed","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.39863247137267
"2864",2012-09-30,3,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.604555255298116
"2865",2012-09-30,3,"Fixed","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0583362591906086
"2866",2012-09-30,3,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0144036844815158
"2867",2012-09-30,3,"Fixed","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00111221060652868
"2868",2012-09-30,3,"Fixed","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.182013737699516
"2869",2012-09-30,3,"Time/Mat.","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0441948109154567
"2870",2012-09-30,3,"Time/Mat.","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00112907447224797
"2871",2012-09-30,3,"Time/Mat.","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0391655082998661
"2872",2012-09-30,3,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.001280565626609
"2873",2012-09-30,3,"Time/Mat.","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00132242069817732
"2874",2012-09-30,3,"Time/Mat.","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0172369810833076
"2875",2012-09-30,3,"Unlabeled","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2876",2012-09-30,3,"Unlabeled","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2877",2012-09-30,3,"Unlabeled","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2878",2012-09-30,3,"Unlabeled","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2879",2012-09-30,3,"Unlabeled","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2880",2012-09-30,3.08493150684932,"Combination","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0170685785398002
"2881",2012-09-30,3.08493150684932,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0228720605807847
"2882",2012-09-30,3.08493150684932,"Combination","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00377106527649058
"2883",2012-09-30,3.08493150684932,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0185775011636289
"2884",2012-09-30,3.08493150684932,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.222653619462465
"2885",2012-09-30,3.08493150684932,"Cost+","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.428897964143755
"2886",2012-09-30,3.08493150684932,"Cost+","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.315768208402842
"2887",2012-09-30,3.08493150684932,"Cost+","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000216918875502008
"2888",2012-09-30,3.08493150684932,"Cost+","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.10976631892699
"2889",2012-09-30,3.08493150684932,"Cost+","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.366555695273401
"2890",2012-09-30,3.08493150684932,"Cost+","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0556671918237051
"2891",2012-09-30,3.08493150684932,"Fixed","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.974115644011945
"2892",2012-09-30,3.08493150684932,"Fixed","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.345715783431161
"2893",2012-09-30,3.08493150684932,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.422594110277005
"2894",2012-09-30,3.08493150684932,"Fixed","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.0181246607455463
"2895",2012-09-30,3.08493150684932,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00607253982082175
"2896",2012-09-30,3.08493150684932,"Fixed","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0114831010194625
"2897",2012-09-30,3.08493150684932,"Fixed","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.142585090073113
"2898",2012-09-30,3.08493150684932,"Time/Mat.","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.057222408794151
"2899",2012-09-30,3.08493150684932,"Time/Mat.","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000320727988878592
"2900",2012-09-30,3.08493150684932,"Time/Mat.","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0128636493255072
"2901",2012-09-30,3.08493150684932,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00416823247863248
"2902",2012-09-30,3.08493150684932,"Time/Mat.","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000284213778189682
"2903",2012-09-30,3.08493150684932,"Time/Mat.","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00361523388940377
"2904",2012-09-30,3.08493150684932,"Unlabeled","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2905",2012-09-30,3.08493150684932,"Unlabeled","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2906",2012-09-30,3.08493150684932,"Unlabeled","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2907",2012-09-30,3.08493150684932,"Unlabeled","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2908",2012-09-30,3.16712328767123,"Combination","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0560802709195757
"2909",2012-09-30,3.16712328767123,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0324115396972505
"2910",2012-09-30,3.16712328767123,"Combination","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00453182070847493
"2911",2012-09-30,3.16712328767123,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0209897881474616
"2912",2012-09-30,3.16712328767123,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.498363546483369
"2913",2012-09-30,3.16712328767123,"Cost+","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.626900376233138
"2914",2012-09-30,3.16712328767123,"Cost+","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.318733461857687
"2915",2012-09-30,3.16712328767123,"Cost+","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00359726906600762
"2916",2012-09-30,3.16712328767123,"Cost+","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.103908794150963
"2917",2012-09-30,3.16712328767123,"Cost+","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.255039939501596
"2918",2012-09-30,3.16712328767123,"Cost+","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0518385931109052
"2919",2012-09-30,3.16712328767123,"Fixed","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.02144736031305
"2920",2012-09-30,3.16712328767123,"Fixed","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",2.3184252480795
"2921",2012-09-30,3.16712328767123,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.937006308032129
"2922",2012-09-30,3.16712328767123,"Fixed","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0489406825249717
"2923",2012-09-30,3.16712328767123,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00816256781999794
"2924",2012-09-30,3.16712328767123,"Fixed","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",8.72820203892493e-05
"2925",2012-09-30,3.16712328767123,"Fixed","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.242744927309237
"2926",2012-09-30,3.16712328767123,"Time/Mat.","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.206791761754711
"2927",2012-09-30,3.16712328767123,"Time/Mat.","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00783215281639378
"2928",2012-09-30,3.16712328767123,"Time/Mat.","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0243926898259706
"2929",2012-09-30,3.16712328767123,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",8.04036659458346e-05
"2930",2012-09-30,3.16712328767123,"Time/Mat.","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000472140572546597
"2931",2012-09-30,3.16712328767123,"Time/Mat.","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00360926737720111
"2932",2012-09-30,3.16712328767123,"Unlabeled","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2933",2012-09-30,3.16712328767123,"Unlabeled","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2934",2012-09-30,3.16712328767123,"Unlabeled","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2935",2012-09-30,3.16712328767123,"Unlabeled","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2936",2012-09-30,3.25205479452055,"Combination","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0262131790340851
"2937",2012-09-30,3.25205479452055,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0425779361445783
"2938",2012-09-30,3.25205479452055,"Combination","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00697216914838843
"2939",2012-09-30,3.25205479452055,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0191489829162805
"2940",2012-09-30,3.25205479452055,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.48924326291834
"2941",2012-09-30,3.25205479452055,"Cost+","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.573602903635053
"2942",2012-09-30,3.25205479452055,"Cost+","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.361239479487179
"2943",2012-09-30,3.25205479452055,"Cost+","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00131988466687262
"2944",2012-09-30,3.25205479452055,"Cost+","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.246726265369169
"2945",2012-09-30,3.25205479452055,"Cost+","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.261309129152507
"2946",2012-09-30,3.25205479452055,"Cost+","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0735890342807126
"2947",2012-09-30,3.25205479452055,"Fixed","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.385299502213984
"2948",2012-09-30,3.25205479452055,"Fixed","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.18131919626197
"2949",2012-09-30,3.25205479452055,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.08024272757697
"2950",2012-09-30,3.25205479452055,"Fixed","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0509438319328596
"2951",2012-09-30,3.25205479452055,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0577326191432396
"2952",2012-09-30,3.25205479452055,"Fixed","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.000294993224178766
"2953",2012-09-30,3.25205479452055,"Fixed","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.214087372968798
"2954",2012-09-30,3.25205479452055,"Time/Mat.","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.114350464885182
"2955",2012-09-30,3.25205479452055,"Time/Mat.","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00313315398002265
"2956",2012-09-30,3.25205479452055,"Time/Mat.","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0216656611574503
"2957",2012-09-30,3.25205479452055,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.02861806199156e-05
"2958",2012-09-30,3.25205479452055,"Time/Mat.","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000991066831428277
"2959",2012-09-30,3.25205479452055,"Time/Mat.","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00496217879724024
"2960",2012-09-30,3.25205479452055,"Unlabeled","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2961",2012-09-30,3.25205479452055,"Unlabeled","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2962",2012-09-30,3.25205479452055,"Unlabeled","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2963",2012-09-30,3.25205479452055,"Unlabeled","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2964",2012-09-30,3.25205479452055,"Unlabeled","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2965",2012-09-30,3.33698630136986,"Combination","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0538344756358768
"2966",2012-09-30,3.33698630136986,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0308986196993101
"2967",2012-09-30,3.33698630136986,"Combination","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0169219058078468
"2968",2012-09-30,3.33698630136986,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0190431349294614
"2969",2012-09-30,3.33698630136986,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.862515184203481
"2970",2012-09-30,3.33698630136986,"Cost+","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.06579112785501
"2971",2012-09-30,3.33698630136986,"Cost+","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.688812562135722
"2972",2012-09-30,3.33698630136986,"Cost+","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0410924052517763
"2973",2012-09-30,3.33698630136986,"Cost+","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.417147116877768
"2974",2012-09-30,3.33698630136986,"Cost+","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.000314364833693749
"2975",2012-09-30,3.33698630136986,"Cost+","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.109205061857687
"2976",2012-09-30,3.33698630136986,"Fixed","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.685783636103388
"2977",2012-09-30,3.33698630136986,"Fixed","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.09407984050046
"2978",2012-09-30,3.33698630136986,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.485027024219957
"2979",2012-09-30,3.33698630136986,"Fixed","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.030432553351869
"2980",2012-09-30,3.33698630136986,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00616071121408712
"2981",2012-09-30,3.33698630136986,"Fixed","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-5.45185871691882e-07
"2982",2012-09-30,3.33698630136986,"Fixed","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.289738824302338
"2983",2012-09-30,3.33698630136986,"Time/Mat.","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.14414494214808
"2984",2012-09-30,3.33698630136986,"Time/Mat.","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0170906032643394
"2985",2012-09-30,3.33698630136986,"Time/Mat.","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0265822242199567
"2986",2012-09-30,3.33698630136986,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000141595293996499
"2987",2012-09-30,3.33698630136986,"Time/Mat.","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00203127896200185
"2988",2012-09-30,3.33698630136986,"Time/Mat.","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0126920561425188
"2989",2012-09-30,3.33698630136986,"Unlabeled","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2990",2012-09-30,3.33698630136986,"Unlabeled","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2991",2012-09-30,3.33698630136986,"Unlabeled","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2992",2012-09-30,3.33698630136986,"Unlabeled","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2993",2012-09-30,3.33698630136986,"Unlabeled","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"2994",2012-09-30,3.41643835616438,"Combination","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0660877082792709
"2995",2012-09-30,3.41643835616438,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.012183799330656
"2996",2012-09-30,3.41643835616438,"Combination","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0011980483678303
"2997",2012-09-30,3.41643835616438,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0201460514159201
"2998",2012-09-30,3.41643835616438,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.569296287313356
"2999",2012-09-30,3.41643835616438,"Cost+","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.927708855339306
"3000",2012-09-30,3.41643835616438,"Cost+","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.395223663793636
"3001",2012-09-30,3.41643835616438,"Cost+","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00689344870765112
"3002",2012-09-30,3.41643835616438,"Cost+","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.192820309061889
"3003",2012-09-30,3.41643835616438,"Cost+","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.81929702312841
"3004",2012-09-30,3.41643835616438,"Cost+","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0662021457213469
"3005",2012-09-30,3.41643835616438,"Fixed","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.94532748192895
"3006",2012-09-30,3.41643835616438,"Fixed","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.91965136697559
"3007",2012-09-30,3.41643835616438,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.04546947249511
"3008",2012-09-30,3.41643835616438,"Fixed","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.351203826207394
"3009",2012-09-30,3.41643835616438,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.023337999382144
"3010",2012-09-30,3.41643835616438,"Fixed","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00105791160539594
"3011",2012-09-30,3.41643835616438,"Fixed","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.103680522149624
"3012",2012-09-30,3.41643835616438,"Time/Mat.","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.216420745041705
"3013",2012-09-30,3.41643835616438,"Time/Mat.","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.0446848731335599
"3014",2012-09-30,3.41643835616438,"Time/Mat.","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.032653030635362
"3015",2012-09-30,3.41643835616438,"Time/Mat.","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00091698312223252
"3016",2012-09-30,3.41643835616438,"Time/Mat.","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000308928019771393
"3017",2012-09-30,3.41643835616438,"Time/Mat.","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0144028908145402
"3018",2012-09-30,3.41643835616438,"Unlabeled","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"3019",2012-09-30,3.41643835616438,"Unlabeled","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"3020",2012-09-30,3.41643835616438,"Unlabeled","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"3021",2012-09-30,3.41643835616438,"Unlabeled","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"3022",2012-09-30,3.41643835616438,"Unlabeled","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0
"3023",2012-09-30,3.5013698630137,"Combination","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.116242758088765
"3024",2012-09-30,3.5013698630137,"Combination","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0271933592729894
"3025",2012-09-30,3.5013698630137,"Combination","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00891368839460406
"3026",2012-09-30,3.5013698630137,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0171317630419112
"3027",2012-09-30,3.5013698630137,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.965278580475749
"3028",2012-09-30,3.5013698630137,"Cost+","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.543655777015755
"3029",2012-09-30,3.5013698630137,"Cost+","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.245013299927917
"3030",2012-09-30,3.5013698630137,"Cost+","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00319450384100505
"3031",2012-09-30,3.5013698630137,"Cost+","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0867730539491299
"3032",2012-09-30,3.5013698630137,"Cost+","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.280612627422511
"3033",2012-09-30,3.5013698630137,"Cost+","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0556284621357224
"3034",2012-09-30,3.5013698630137,"Fixed","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.37301913111935
"3035",2012-09-30,3.5013698630137,"Fixed","Navy","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.513884682082175
"3036",2012-09-30,3.5013698630137,"Fixed","Air Force","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.155322291442694
"3037",2012-09-30,3.5013698630137,"Fixed","DLA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0367914107300999
"3038",2012-09-30,3.5013698630137,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",3.00403665945835e-06
"3039",2012-09-30,3.5013698630137,"Fixed","Military
Health","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.146830134085058
"3040",2012-09-30,3.5013698630137,"Fixed","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.102400913448666
"3041",2012-09-30,3.5013698630137,"Time/Mat.","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.197322924786325
